Winning Player's 6 Pokemon,Losing Player's 6 Pokemon,Winning Team
Shiftry / Tornadus / Urshifu-* / Flutter Mane / Heatran / Landorus-Therian,Dragonite / Chien-Pao / Landorus-Therian / Iron Hands / Sinistcha / Heatran,0
Ninetales-Alola / Landorus-Therian / Heatran / Okidogi / Ogerpon-Wellspring / Gothitelle,Snorlax / Sinistcha / Landorus-Therian / Iron Hands / Clefairy / Kommo-o,0
Flutter Mane / Chi-Yu / Iron Hands / Ogerpon-Wellspring / Landorus-Therian / Amoonguss,Sinistcha / Okidogi / Dondozo / Tatsugiri / Dragonite / Chien-Pao,0
Iron Bundle / Chi-Yu / Ogerpon / Grimmsnarl / Iron Hands / Flutter Mane,Kommo-o / Iron Hands / Sinistcha / Landorus-Therian / Clefairy / Snorlax,0
Pelipper / Goodra-Hisui / Urshifu-Rapid-Strike / Landorus / Ogerpon-Hearthflame / Sinistcha,Torkoal / Ogerpon-Hearthflame / Tornadus / Indeedee-F / Flutter Mane / Armarouge,0
Ninetales-Alola / Tyranitar / Heatran / Landorus-Therian / Iron Bundle / Iron Hands,Grimmsnarl / Arcanine / Iron Hands / Gastrodon / Sylveon / Corviknight,0
Ogerpon / Chien-Pao / Milotic / Iron Hands / Heatran / Landorus-Therian,Ogerpon-Wellspring / Pelipper / Zapdos / Rillaboom / Chien-Pao / Gholdengo,0
Ogerpon-Hearthflame / Tornadus / Chien-Pao / Flutter Mane / Milotic / Dragonite,Cresselia / Amoonguss / Heatran / Urshifu-* / Landorus-Therian / Iron Hands,0
Chien-Pao / Ogerpon-Hearthflame / Flutter Mane / Landorus-Therian / Garganacl / Milotic,Politoed / Ogerpon-Wellspring / Zapdos / Chien-Pao / Iron Hands / Flutter Mane,0
Ogerpon-Wellspring / Chi-Yu / Flutter Mane / Landorus-Therian / Kingambit / Iron Hands,Greninja / Meowscarada / Ursaluna / Gholdengo / Armarouge / Farigiraf,0
Amoonguss / Iron Hands / Landorus-Therian / Flutter Mane / Iron Bundle / Heatran,Oranguru / Torkoal / Lilligant-Hisui / Iron Bundle / Iron Hands / Ursaluna,0
Ninetales-Alola / Heatran / Landorus-Therian / Iron Hands / Ogerpon-Wellspring / Baxcalibur,Ninetales-Alola / Rillaboom / Landorus-Therian / Baxcalibur / Heatran / Ogerpon-Wellspring,0
Landorus-Therian / Chi-Yu / Flutter Mane / Chien-Pao / Ogerpon-Hearthflame / Rillaboom,Flutter Mane / Landorus-Therian / Ogerpon-Hearthflame / Iron Hands / Chien-Pao / Cresselia,0
Dragonite / Chien-Pao / Rillaboom / Urshifu-* / Sylveon / Heatran,Flutter Mane / Urshifu-* / Gothitelle / Overqwil / Ogerpon / Politoed,0
Kingambit / Landorus-Therian / Chi-Yu / Flutter Mane / Ogerpon-Wellspring / Iron Hands,Torkoal / Ogerpon-Wellspring / Ursaluna-Bloodmoon / Enamorus-Therian / Armarouge / Indeedee-F,0
Iron Hands / Iron Bundle / Landorus-Therian / Amoonguss / Flutter Mane / Chi-Yu,Ogerpon / Chien-Pao / Milotic / Iron Hands / Heatran / Landorus-Therian,0
Sinistcha / Iron Hands / Volcarona / Ninetales-Alola / Iron Bundle / Amoonguss,Chien-Pao / Ogerpon-Hearthflame / Flutter Mane / Landorus-Therian / Garganacl / Milotic,0
Pelipper / Goodra-Hisui / Urshifu-Rapid-Strike / Iron Hands / Ogerpon-Hearthflame / Sinistcha,Ogerpon-Hearthflame / Tornadus / Empoleon / Rillaboom / Cresselia / Landorus-Therian,0
Annihilape / Ogerpon-Wellspring / Cresselia / Sinistcha / Grimmsnarl / Goodra-Hisui,Tornadus / Flutter Mane / Chi-Yu / Ogerpon-Hearthflame / Landorus-Therian / Gothitelle,0
Milotic / Landorus-Therian / Chi-Yu / Ogerpon-Wellspring / Iron Hands / Flutter Mane,Rillaboom / Ogerpon-Wellspring / Tornadus / Urshifu-* / Chien-Pao / Iron Hands,0
Sinistcha / Okidogi / Dondozo / Tatsugiri / Dragonite / Chien-Pao,Ogerpon-Hearthflame / Baxcalibur / Gyarados / Rillaboom / Tornadus / Heatran,0
Ursaluna-Bloodmoon / Snorlax / Sinistcha / Iron Hands / Farigiraf / Flutter Mane,Ninetales-Alola / Ting-Lu / Rillaboom / Chien-Pao / Kingambit / Urshifu-*,0
Ninetales-Alola / Iron Bundle / Rillaboom / Gholdengo / Urshifu-* / Iron Hands,Ninetales / Chi-Yu / Ogerpon-Hearthflame / Sinistcha / Landorus-Therian / Roaring Moon,0
Cresselia / Ursaluna-Bloodmoon / Azumarill / Iron Hands / Roaring Moon / Ogerpon-Hearthflame,Chien-Pao / Ogerpon-Hearthflame / Iron Hands / Farigiraf / Empoleon / Gastrodon,0
Chien-Pao / Basculegion / Ogerpon-Hearthflame / Tornadus / Rillaboom / Flutter Mane,Grimmsnarl / Arcanine / Iron Hands / Gastrodon / Sylveon / Corviknight,0
Flutter Mane / Chien-Pao / Rillaboom / Heatran / Urshifu-* / Landorus-Therian,Ursaluna-Bloodmoon / Iron Hands / Sinistcha / Urshifu-* / Oranguru / Arcanine-Hisui,0
Sinistcha / Iron Hands / Ogerpon-Wellspring / Chien-Pao / Urshifu-* / Tornadus,Roaring Moon / Iron Hands / Flutter Mane / Ogerpon-Hearthflame / Chien-Pao / Milotic,0
Lilligant-Hisui / Torkoal / Ogerpon-Hearthflame / Flutter Mane / Tornadus / Chi-Yu,Ogerpon-Cornerstone / Roaring Moon / Clefable / Gholdengo / Ursaluna-Bloodmoon / Milotic,0
Ninetales-Alola / Heatran / Landorus-Therian / Iron Hands / Ogerpon-Wellspring / Baxcalibur,Sinistcha / Iron Hands / Ogerpon-Wellspring / Chien-Pao / Basculegion / Tornadus,0
Iron Hands / Chi-Yu / Flutter Mane / Landorus-Therian / Ogerpon-Wellspring / Kingambit,Breloom / Arcanine-Hisui / Ogerpon-Wellspring / Roaring Moon / Gholdengo / Ninetales-Alola,0
Urshifu-Rapid-Strike / Landorus-Therian / Kingambit / Flutter Mane / Ogerpon-Hearthflame / Iron Hands,Arcanine-Hisui / Cresselia / Urshifu-Single-Strike / Flutter Mane / Iron Hands / Ogerpon-Wellspring,0
Iron Hands / Chien-Pao / Landorus-Therian / Ogerpon-Hearthflame / Tornadus / Flutter Mane,Ogerpon-Wellspring / Chi-Yu / Flutter Mane / Iron Hands / Ursaluna-Bloodmoon / Regieleki,0
Talonflame / Urshifu-* / Cresselia / Annihilape / Grimmsnarl / Sinistcha,Arcanine-Hisui / Milotic / Amoonguss / Weezing-Galar / Roaring Moon / Iron Hands,0
Rillaboom / Ogerpon-Hearthflame / Urshifu-* / Ursaluna-Bloodmoon / Iron Hands / Cresselia,Ogerpon-Hearthflame / Arcanine-Hisui / Tornadus / Chien-Pao / Flutter Mane / Great Tusk,0
Chien-Pao / Flutter Mane / Tornadus / Urshifu-* / Ogerpon / Arcanine-Hisui,Okidogi / Grimmsnarl / Ogerpon-Wellspring / Landorus-Therian / Heatran / Chien-Pao,0
Chien-Pao / Urshifu-* / Iron Hands / Rillaboom / Dragonite / Farigiraf,Iron Hands / Sinistcha / Azumarill / Heatran / Landorus-Therian / Roaring Moon,0
Farigiraf / Rillaboom / Heatran / Landorus-Therian / Iron Bundle / Iron Hands,Sinistcha / Urshifu-Rapid-Strike / Tornadus / Landorus-Therian / Ogerpon-Hearthflame / Farigiraf,0
Indeedee-F / Armarouge / Hatterene / Urshifu-Rapid-Strike / Iron Hands / Chien-Pao,Ninetales-Alola / Landorus-Therian / Ogerpon-Hearthflame / Urshifu-Single-Strike / Chien-Pao / Milotic,0
Flutter Mane / Iron Hands / Chien-Pao / Tornadus / Ogerpon-Hearthflame / Empoleon,Tornadus / Rillaboom / Urshifu-* / Gholdengo / Landorus-Therian / Ogerpon-Hearthflame,0
Amoonguss / Chi-Yu / Iron Bundle / Landorus-Therian / Iron Hands / Flutter Mane,Kommo-o / Flutter Mane / Iron Hands / Sinistcha / Urshifu-* / Arcanine-Hisui,0
Flutter Mane / Ogerpon-Wellspring / Pelipper / Iron Hands / Kingambit / Landorus-Therian,Kingambit / Ursaluna-Bloodmoon / Sinistcha / Cresselia / Iron Hands / Ogerpon-Wellspring,0
Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,Shiftry / Tornadus / Urshifu-* / Flutter Mane / Heatran / Landorus-Therian,0
Kommo-o / Sinistcha / Iron Hands / Arcanine-Hisui / Kingambit / Ogerpon-Wellspring,Ninetales-Alola / Landorus-Therian / Heatran / Okidogi / Ogerpon-Wellspring / Roaring Moon,0
Flutter Mane / Chi-Yu / Iron Hands / Ogerpon-Wellspring / Landorus-Therian / Kingambit,Heatran / Moltres-Galar / Gyarados / Thundurus / Wo-Chien / Landorus-Therian,0
Kommo-o / Sinistcha / Ogerpon-Wellspring / Thundurus / Goodra-Hisui / Iron Hands,Muk-Alola / Sinistcha / Ting-Lu / Azelf / Scream Tail / Chien-Pao,0
Ogerpon-Wellspring / Pelipper / Urshifu-* / Rillaboom / Chien-Pao / Flutter Mane,Milotic / Sinistcha / Iron Hands / Landorus-Therian / Flutter Mane / Ogerpon-Hearthflame,0
Ogerpon-Hearthflame / Flutter Mane / Tornadus / Urshifu-* / Landorus-Therian / Chi-Yu,Ogerpon-Hearthflame / Tornadus / Chien-Pao / Urshifu-* / Flutter Mane / Iron Hands,0
Garganacl / Samurott-Hisui / Moltres / Flutter Mane / Rillaboom / Muk-Alola,Annihilape / Oranguru / Indeedee-F / Torkoal / Ursaluna / Iron Hands,0
Urshifu-* / Ninetales-Alola / Heatran / Ogerpon-Wellspring / Landorus-Therian / Farigiraf,Dragapult / Chien-Pao / Iron Hands / Amoonguss / Tornadus / Ogerpon-Hearthflame,0
Rillaboom / Gliscor / Milotic / Fezandipiti / Chien-Pao / Arcanine-Hisui,Flutter Mane / Heatran / Ogerpon-Wellspring / Iron Hands / Landorus-Therian / Chien-Pao,0
Iron Hands / Chien-Pao / Roaring Moon / Flutter Mane / Amoonguss / Chi-Yu,Ursaluna / Farigiraf / Gholdengo / Ogerpon-Hearthflame / Murkrow / Regidrago,0
Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,Spiritomb / Ursaluna / Iron Hands / Sinistcha / Overqwil / Goodra-Hisui,0
Pelipper / Urshifu-* / Basculegion / Sinistcha / Iron Hands / Amoonguss,Landorus-Therian / Chi-Yu / Flutter Mane / Chien-Pao / Ogerpon-Hearthflame / Rillaboom,0
Iron Bundle / Landorus-Therian / Iron Hands / Amoonguss / Flutter Mane / Heatran,Ogerpon-Hearthflame / Urshifu-* / Tornadus / Flutter Mane / Chien-Pao / Arcanine-Hisui,0
Tyranitar / Houndstone / Ogerpon-Cornerstone / Gholdengo / Chi-Yu / Sinistcha,Torkoal / Lilligant-Hisui / Ogerpon-Hearthflame / Iron Hands / Flutter Mane / Thundurus,0
Tornadus / Ursaluna-Bloodmoon / Rillaboom / Chien-Pao / Arcanine-Hisui / Flutter Mane,Ursaluna-Bloodmoon / Cresselia / Iron Hands / Ogerpon-Hearthflame / Chien-Pao / Landorus-Therian,0
Tornadus / Flutter Mane / Chi-Yu / Ogerpon-Hearthflame / Landorus-Therian / Sinistcha,Basculegion / Rillaboom / Landorus-Therian / Tornadus / Farigiraf / Chi-Yu,0
Kingambit / Ursaluna-Bloodmoon / Sinistcha / Cresselia / Iron Hands / Ogerpon-Wellspring,Ninetales-Alola / Iron Bundle / Rillaboom / Gholdengo / Urshifu-* / Iron Hands,0
Torkoal / Flutter Mane / Sinistcha / Ursaluna-Bloodmoon / Ogerpon-Wellspring / Scream Tail,Talonflame / Urshifu-* / Sinistcha / Cresselia / Annihilape / Grimmsnarl,0
Indeedee-F / Armarouge / Dragonite / Chien-Pao / Sinistcha / Iron Hands,Ninetales-Alola / Ogerpon-Wellspring / Sinistcha / Gholdengo / Arcanine-Hisui / Iron Hands,0
Landorus-Therian / Ogerpon-Hearthflame / Farigiraf / Iron Hands / Iron Bundle / Flutter Mane,Ogerpon / Chien-Pao / Milotic / Iron Hands / Heatran / Landorus-Therian,0
Ogerpon-Hearthflame / Tornadus / Chien-Pao / Milotic / Dragonite / Ursaluna-Bloodmoon,Arcanine-Hisui / Rillaboom / Ogerpon-Wellspring / Kingambit / Flutter Mane / Kommo-o,0
Iron Hands / Landorus-Therian / Volcarona / Urshifu-* / Snorlax / Fezandipiti,Flutter Mane / Iron Hands / Chien-Pao / Tornadus / Ogerpon-Hearthflame / Landorus-Therian,0
Iron Hands / Dusclops / Ogerpon-Hearthflame / Landorus-Therian / Weezing / Ursaluna-Bloodmoon,Iron Hands / Ogerpon-Wellspring / Urshifu-* / Tornadus / Arcanine-Hisui / Gholdengo,0
Ursaluna-Bloodmoon / Snorlax / Sinistcha / Iron Hands / Farigiraf / Flutter Mane,Ninetales-Alola / Landorus-Therian / Ogerpon-Wellspring / Heatran / Rillaboom / Dragonite,0
Cresselia / Roaring Moon / Ursaluna-Bloodmoon / Iron Hands / Azumarill / Ogerpon-Hearthflame,Flutter Mane / Chien-Pao / Iron Hands / Ogerpon-Cornerstone / Landorus-Therian / Rillaboom,0
Zapdos-Galar / Flutter Mane / Chi-Yu / Ogerpon-Wellspring / Farigiraf / Rillaboom,Flutter Mane / Iron Hands / Heatran / Iron Bundle / Landorus-Therian / Amoonguss,0
Heatran / Ogerpon-Wellspring / Kingambit / Iron Hands / Landorus-Therian / Farigiraf,Urshifu-* / Tornadus / Flutter Mane / Landorus-Therian / Kingambit / Chien-Pao,0
Okidogi / Ninetales-Alola / Ogerpon-Wellspring / Landorus-Therian / Baxcalibur / Iron Hands,Ogerpon-Hearthflame / Urshifu-* / Tornadus / Landorus-Therian / Flutter Mane / Kingambit,0
Urshifu-* / Ninetales-Alola / Heatran / Ogerpon-Wellspring / Landorus-Therian / Farigiraf,Shiftry / Tornadus / Urshifu-* / Flutter Mane / Heatran / Landorus-Therian,0
Urshifu-* / Sinistcha / Farigiraf / Flutter Mane / Torkoal / Landorus-Therian,Urshifu-* / Arcanine-Hisui / Roaring Moon / Ninetales-Alola / Gholdengo / Ursaluna-Bloodmoon,0
Indeedee-F / Armarouge / Hatterene / Ursaluna / Urshifu-* / Torkoal,Grimmsnarl / Arcanine / Iron Hands / Gastrodon / Sylveon / Corviknight,0
Ursaluna-Bloodmoon / Sinistcha / Ninetales-Alola / Iron Hands / Ogerpon-Wellspring / Heatran,Urshifu-* / Flutter Mane / Landorus-Therian / Heatran / Iron Hands / Roaring Moon,0
Chien-Pao / Ogerpon-Hearthflame / Flutter Mane / Landorus-Therian / Garganacl / Milotic,Ninetales-Alola / Roaring Moon / Flutter Mane / Landorus-Therian / Iron Hands / Heatran,0
Drifblim / Ursaluna / Urshifu-* / Flutter Mane / Indeedee-F / Hatterene,Fezandipiti / Iron Hands / Goodra-Hisui / Grimmsnarl / Ogerpon-Wellspring / Chien-Pao,0
Ninetales-Alola / Landorus-Therian / Heatran / Okidogi / Ogerpon-Wellspring / Gothitelle,Fezandipiti / Landorus-Therian / Roaring Moon / Milotic / Iron Hands / Clefairy,0
Sinistcha / Clefairy / Okidogi / Urshifu-* / Ursaluna-Bloodmoon / Ogerpon-Hearthflame,Flutter Mane / Cresselia / Chien-Pao / Ursaluna-Bloodmoon / Amoonguss / Iron Hands,0
Kommo-o / Sinistcha / Iron Hands / Arcanine-Hisui / Kingambit / Ogerpon-Wellspring,Sinistcha / Iron Hands / Ninetales-Alola / Flutter Mane / Heatran / Ogerpon-Wellspring,0
Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,Urshifu-* / Landorus-Therian / Kingambit / Flutter Mane / Ogerpon-Hearthflame / Iron Hands,0
Ogerpon-Hearthflame / Tornadus / Empoleon / Rillaboom / Cresselia / Landorus-Therian,Arcanine-Hisui / Rillaboom / Ogerpon-Wellspring / Kingambit / Flutter Mane / Kommo-o,0
Flutter Mane / Chi-Yu / Ogerpon-Wellspring / Iron Hands / Landorus-Therian / Rillaboom,Ogerpon-Hearthflame / Tornadus / Chien-Pao / Urshifu-* / Flutter Mane / Iron Hands,0
Flutter Mane / Tornadus / Chi-Yu / Brambleghast / Gholdengo / Urshifu-*,Iron Hands / Iron Bundle / Landorus-Therian / Ogerpon-Hearthflame / Urshifu-* / Flutter Mane,0
Ursaluna-Bloodmoon / Sinistcha / Farigiraf / Chi-Yu / Tornadus / Sneasler,Iron Hands / Iron Bundle / Landorus-Therian / Amoonguss / Flutter Mane / Chi-Yu,0
Flutter Mane / Heatran / Ogerpon-Wellspring / Iron Hands / Landorus-Therian / Chien-Pao,Dusclops / Enamorus-Therian / Farigiraf / Urshifu-Single-Strike / Ursaluna / Ogerpon-Cornerstone,0
Ogerpon-Hearthflame / Tornadus / Urshifu-* / Flutter Mane / Chi-Yu / Iron Hands,Oranguru / Torkoal / Lilligant-Hisui / Iron Bundle / Iron Hands / Ursaluna,0
Landorus-Therian / Chi-Yu / Flutter Mane / Chien-Pao / Ogerpon-Hearthflame / Rillaboom,Chien-Pao / Ogerpon-Hearthflame / Iron Hands / Farigiraf / Empoleon / Gastrodon,0
Pelipper / Goodra-Hisui / Urshifu-Rapid-Strike / Iron Hands / Ogerpon-Hearthflame / Sinistcha,Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,0
Baxcalibur / Ninetales-Alola / Heatran / Ogerpon-Wellspring / Landorus-Therian / Iron Hands,Sinistcha / Iron Hands / Ogerpon-Wellspring / Chien-Pao / Urshifu-* / Tornadus,0
Ninetales-Alola / Baxcalibur / Landorus-Therian / Sinistcha / Iron Hands / Heatran,Sinistcha / Iron Hands / Ogerpon-Wellspring / Chien-Pao / Urshifu-* / Tornadus,0
Iron Hands / Goodra-Hisui / Ogerpon-Wellspring / Kommo-o / Sinistcha / Thundurus,Ninetales / Chi-Yu / Ogerpon-Hearthflame / Sinistcha / Landorus-Therian / Roaring Moon,0
Landorus-Therian / Ogerpon-Hearthflame / Flutter Mane / Urshifu-* / Tornadus / Chien-Pao,Grimmsnarl / Annihilape / Heatran / Tauros-Paldea-Aqua / Sinistcha / Scizor,0
Ogerpon-Wellspring / Chi-Yu / Flutter Mane / Landorus-Therian / Kingambit / Iron Hands,Rillaboom / Amoonguss / Chi-Yu / Tornadus / Landorus-Therian / Flutter Mane,0
Annihilape / Maushold / Tyranitar / Landorus-Therian / Ogerpon-Wellspring / Sinistcha,Dondozo / Tatsugiri / Dragonite / Chien-Pao / Flutter Mane / Ogerpon-Hearthflame,0
Dragonite / Chien-Pao / Tatsugiri / Dondozo / Ogerpon-Hearthflame / Flutter Mane,Flutter Mane / Clefairy / Kommo-o / Amoonguss / Gholdengo / Baxcalibur,0
Lilligant-Hisui / Torkoal / Ogerpon-Hearthflame / Flutter Mane / Tornadus / Chi-Yu,Tyranitar / Houndstone / Ogerpon-Cornerstone / Chi-Yu / Sinistcha / Empoleon,0
Cresselia / Ursaluna / Iron Hands / Zoroark-Hisui / Urshifu-Rapid-Strike / Ogerpon-Cornerstone,Dragonite / Flutter Mane / Dondozo / Chi-Yu / Chien-Pao / Tatsugiri,0
Iron Hands / Landorus-Therian / Kingambit / Ogerpon-Hearthflame / Amoonguss / Heatran,Landorus-Therian / Ogerpon-Hearthflame / Iron Hands / Cresselia / Ursaluna-Bloodmoon / Flutter Mane,0
Heatran / Rillaboom / Ninetales-Alola / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring,Landorus-Therian / Chi-Yu / Iron Hands / Flutter Mane / Iron Bundle / Ogerpon-Hearthflame,0
Ogerpon-Wellspring / Pelipper / Urshifu-* / Rillaboom / Chien-Pao / Flutter Mane,Ogerpon-Hearthflame / Flutter Mane / Landorus-Therian / Milotic / Iron Hands / Chien-Pao,0
Heatran / Rillaboom / Ninetales-Alola / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring,Salamence / Kingambit / Flutter Mane / Chi-Yu / Ogerpon-Wellspring / Iron Hands,0
Ursaluna-Bloodmoon / Snorlax / Sinistcha / Iron Hands / Farigiraf / Flutter Mane,Ogerpon-Hearthflame / Flutter Mane / Landorus-Therian / Milotic / Iron Hands / Chien-Pao,0
Ogerpon-Wellspring / Landorus-Therian / Kingambit / Flutter Mane / Iron Hands / Chi-Yu,Wo-Chien / Landorus-Therian / Zapdos / Urshifu-* / Flutter Mane / Regidrago,0
Landorus / Flutter Mane / Urshifu-* / Ogerpon-Wellspring / Arcanine-Hisui / Iron Hands,Tornadus / Flutter Mane / Rillaboom / Ogerpon-Hearthflame / Chien-Pao / Dragonite,0
Annihilape / Maushold / Tyranitar / Landorus-Therian / Ogerpon-Wellspring / Sinistcha,Urshifu-* / Ogerpon-Wellspring / Rillaboom / Iron Hands / Chien-Pao / Tornadus,0
Ursaluna / Cresselia / Iron Hands / Zoroark-Hisui / Enamorus-Therian / Ogerpon-Wellspring,Ogerpon-Wellspring / Kingambit / Landorus-Therian / Iron Hands / Heatran / Iron Bundle,0
Kommo-o / Sinistcha / Ninetales-Alola / Landorus-Therian / Iron Hands / Heatran,Sableye / Flapple / Sandy Shocks / Skeledirge / Sinistcha / Zweilous,0
Kommo-o / Tyranitar / Rillaboom / Flutter Mane / Arcanine-Hisui / Iron Bundle,Heatran / Moltres-Galar / Gyarados / Thundurus / Wo-Chien / Landorus-Therian,0
Ninetales-Alola / Chien-Pao / Iron Hands / Cetitan / Baxcalibur / Sandslash-Alola,Hydreigon / Ogerpon-Hearthflame / Thundurus-Therian / Chi-Yu / Iron Bundle / Dusclops,0
Chien-Pao / Ogerpon-Hearthflame / Flutter Mane / Landorus-Therian / Garganacl / Milotic,Okidogi / Ninetales-Alola / Ogerpon-Wellspring / Landorus-Therian / Baxcalibur / Iron Hands,0
Cresselia / Roaring Moon / Ursaluna-Bloodmoon / Iron Hands / Azumarill / Ogerpon-Hearthflame,Landorus-Therian / Ogerpon-Hearthflame / Flutter Mane / Urshifu-* / Tornadus / Chien-Pao,0
Ninetales-Alola / Glimmora / Dondozo / Tatsugiri / Iron Hands / Ogerpon-Hearthflame,Ninetales-Alola / Rillaboom / Ogerpon-Wellspring / Landorus-Therian / Heatran / Dragonite,0
Iron Hands / Landorus-Therian / Ogerpon-Hearthflame / Milotic / Kommo-o / Clefairy,Baxcalibur / Empoleon / Rillaboom / Ninetales-Alola / Landorus-Therian / Chandelure,0
Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,Kingambit / Ursaluna-Bloodmoon / Sinistcha / Cresselia / Iron Hands / Ogerpon-Wellspring,0
Armarouge / Indeedee-F / Urshifu-* / Torkoal / Hatterene / Ursaluna,Iron Hands / Ogerpon-Wellspring / Chien-Pao / Urshifu-* / Tornadus / Flutter Mane,0
Urshifu-Rapid-Strike / Landorus-Therian / Kingambit / Flutter Mane / Ogerpon-Hearthflame / Iron Hands,Ogerpon-Wellspring / Chi-Yu / Flutter Mane / Landorus-Therian / Kingambit / Iron Hands,0
Indeedee-F / Armarouge / Gallade / Torkoal / Kingambit / Flutter Mane,Sinistcha / Ursaluna / Cresselia / Rillaboom / Urshifu-* / Heatran,0
Urshifu-* / Ninetales-Alola / Heatran / Ogerpon-Wellspring / Landorus-Therian / Farigiraf,Flutter Mane / Tornadus / Kingambit / Scream Tail / Ogerpon-Wellspring / Arcanine-Hisui,0
Ogerpon-Hearthflame / Arcanine-Hisui / Tornadus / Chien-Pao / Flutter Mane / Great Tusk,Arcanine-Hisui / Milotic / Amoonguss / Weezing-Galar / Roaring Moon / Iron Hands,0
Ogerpon-Wellspring / Heatran / Annihilape / Iron Bundle / Clefairy / Landorus-Therian,Ursaluna-Bloodmoon / Ogerpon-Hearthflame / Farigiraf / Iron Hands / Iron Bundle / Flutter Mane,0
Chien-Pao / Flutter Mane / Tornadus / Urshifu-* / Ogerpon / Arcanine-Hisui,Rillaboom / Ogerpon-Hearthflame / Urshifu-* / Ursaluna-Bloodmoon / Flutter Mane / Farigiraf,0
Flutter Mane / Iron Hands / Ogerpon-Wellspring / Chien-Pao / Urshifu-* / Tornadus,Annihilape / Maushold / Landorus-Therian / Ogerpon-Wellspring / Piplup / Rillaboom,0
Chien-Pao / Urshifu-* / Iron Hands / Flutter Mane / Dragonite / Farigiraf,Torkoal / Flutter Mane / Sinistcha / Ursaluna-Bloodmoon / Ogerpon-Wellspring / Scream Tail,0
Clefairy / Landorus-Therian / Rillaboom / Flutter Mane / Heatran / Iron Bundle,Iron Hands / Chien-Pao / Landorus-Therian / Ogerpon-Hearthflame / Tornadus / Flutter Mane,0
Grimmsnarl / Arcanine / Iron Hands / Gastrodon / Sylveon / Corviknight,Ursaluna-Bloodmoon / Farigiraf / Iron Hands / Clefairy / Ogerpon-Hearthflame / Gyarados,0
Kommo-o / Sinistcha / Iron Hands / Arcanine-Hisui / Kingambit / Ogerpon-Wellspring,Okidogi / Ninetales-Alola / Urshifu-Single-Strike / Flutter Mane / Ogerpon / Iron Hands,0
Flutter Mane / Iron Hands / Ogerpon-Hearthflame / Torkoal / Lilligant / Cresselia,Urshifu-* / Sinistcha / Farigiraf / Flutter Mane / Torkoal / Landorus-Therian,0
Kommo-o / Sinistcha / Ogerpon-Wellspring / Thundurus / Goodra-Hisui / Iron Hands,Landorus-Therian / Baxcalibur / Heatran / Rillaboom / Ninetales-Alola / Ogerpon-Wellspring,0
Ursaluna-Bloodmoon / Ninetales-Alola / Iron Hands / Ogerpon-Wellspring / Indeedee-F / Heatran,Iron Bundle / Landorus-Therian / Iron Hands / Amoonguss / Flutter Mane / Heatran,0
Heatran / Landorus-Therian / Rillaboom / Iron Hands / Ogerpon-Hearthflame / Iron Bundle,Articuno / Arcanine-Hisui / Ninetales-Alola / Goodra-Hisui / Urshifu-* / Sinistcha,0
Glimmora / Ogerpon-Hearthflame / Rillaboom / Flutter Mane / Dondozo / Tatsugiri,Ninetales-Alola / Baxcalibur / Iron Bundle / Heatran / Landorus-Therian / Ogerpon-Wellspring,0
Tornadus / Ogerpon-Hearthflame / Chien-Pao / Flutter Mane / Iron Hands / Urshifu-*,Lilligant-Hisui / Torkoal / Ogerpon-Hearthflame / Flutter Mane / Tornadus / Chi-Yu,0
Sinistcha / Clefairy / Urshifu-* / Ursaluna-Bloodmoon / Okidogi / Ogerpon-Hearthflame,Ogerpon-Hearthflame / Tornadus / Chien-Pao / Urshifu-* / Flutter Mane / Iron Hands,0
Grimmsnarl / Annihilape / Heatran / Tauros-Paldea-Aqua / Sinistcha / Scizor,Tornadus / Landorus-Therian / Flutter Mane / Ogerpon-Hearthflame / Rillaboom / Chien-Pao,0
Ninetales-Alola / Heatran / Landorus-Therian / Baxcalibur / Ogerpon-Wellspring / Iron Hands,Drifblim / Ursaluna / Urshifu-* / Flutter Mane / Indeedee-F / Hatterene,0
Flutter Mane / Heatran / Ogerpon-Wellspring / Iron Hands / Landorus-Therian / Chien-Pao,Rillaboom / Torkoal / Enamorus-Therian / Annihilape / Kingambit / Oranguru,0
Moltres-Galar / Sinistcha / Ninetales-Alola / Landorus-Therian / Iron Hands / Heatran,Ogerpon-Hearthflame / Rillaboom / Urshifu-* / Flutter Mane / Chien-Pao / Landorus-Therian,0
Tornadus / Tatsugiri / Chi-Yu / Flutter Mane / Urshifu-* / Dondozo,Pelipper / Goodra-Hisui / Urshifu-* / Sinistcha / Ursaluna / Articuno-Galar,0
Indeedee-F / Armarouge / Urshifu-* / Torkoal / Gallade / Ursaluna,Ogerpon-Wellspring / Kingambit / Iron Hands / Flutter Mane / Tornadus / Heatran,0
